65284511,37.7860778,-122.3929495;258769353,37.7854881,-122.3914991;143.55170582077764;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;20
65315491,37.7738026,-122.4022758;65315489,37.7739344,-122.4021095;20.704126764025446;138.26591210340672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.2309439009962;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;2
65299217,37.7684064,-122.417817;65299205,37.7692083,-122.4177942;89.02723724357695;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376.542398639999,1426.0194671512893,0.0,0.0,0.0,0.0,0.0,0.0,1068.9911322885837,4061.6898367261515,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,3.0,1.0,1.0,1.0,4.9E-324,1.0,2.0,2.0,4.9E-324,4.9E-324;12
65317565,37.774993,-122.4100825;65364240,37.7745483,-122.4095247;69.6506432016407;2299.707182975668,0.0,0.0,0.0,0.0,0.0,0.0,3128.2355239542153,0.0,0.0,0.0,1998.376336248838,0.0,0.0,0.0,422.1673435220796,0.0,3037.3305920821385,1595.1847834283863,0.0,0.0,1632.4021152062485,0.0,0.0;2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0;4.0,4.9E-324,5.0,2.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,3.0,4.9E-324,1.0,1.0,4.0,5.0,3.0,2.0,4.9E-324,1.0,3.0,2.0,6.0,6.0;10
65322686,37.8001215,-122.4192507;612031306,37.8002066,-122.418594;58.601965993943935;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0211733961239,6812.48408342849,0.0,0.0,0.0,1376.603107649365,0.0,0.0,0.0,0.0,0.0,7020.326331223874,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0;4.9E-324,1.0,1.0,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,1.0,1.0,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,2.0,4.9E-324,3.0,2.0,2.0,2.0;8
65317519,37.788323,-122.3932091;65308416,37.7886919,-122.392739;58.233613530614484;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.3167801435259,0.0,0.0,0.0,0.0,2548.2999822689935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,4.9E-324,1.0,1.0,3.0,1.0,2.0,4.9E-324,4.9E-324,4.9E-324,2.0,4.9E-324,4.9E-324,4.9E-324,2.0,4.9E-324,4.9E-324,4.9E-324,2.0;8
65319019,37.782986,-122.427584;65333841,37.782836,-122.4288272;110.77270514798109;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,4.9E-324;15
65296948,37.798595,-122.419986;65291972,37.798772,-122.420022;19.899906871352258;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;2
65318138,37.7598538,-122.3991912;65313453,37.7597898,-122.4001542;85.1545722361867;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0353458382024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,6.0,4.0,1.0,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,1.0,1.0,1.0,4.9E-324,1.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;12
65302722,37.762553,-122.442983;65302728,37.7620016,-122.4433594;69.61021091445744;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;1.0,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324;10
65374771,37.7953254,-122.4049712;65337385,37.7962187,-122.4051506;100.40083231734755;0.0,4084.1622313250564,0.0,0.0,0.0,0.0,1538.2490025886468,3681.9137500542124,2143.0053140071464,5401.017698703358,3649.068387032691,10767.796780697321,1381.3282366030744,8288.319395820869,1280.0005153102566,0.0,1468.9995477851492,3551.3241445404037,982.7111802663934,1070.079224403068,3270.5201945110484,3417.5561427980124,3835.3459717424753,3198.6595095723615;0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0;11.0,14.0,5.0,4.0,6.0,11.0,9.0,7.0,9.0,15.0,11.0,13.0,10.0,14.0,6.0,6.0,11.0,9.0,7.0,11.0,11.0,12.0,18.0,17.0;14
65372925,37.78342,-122.4091447;65343958,37.783214,-122.410765;144.55239194969076;1223.5513050531647,2279.8938130514866,2380.716191242138,4536.721290472838,0.0,0.0,0.0,0.0,4691.061924391251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.6295117545533,0.0,3030.235629402048,1830.3643935507669,3327.3153797750374,2718.7877164132638,2053.42812436585;3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0;8.0,8.0,2.0,2.0,4.9E-324,2.0,2.0,7.0,4.0,5.0,6.0,7.0,7.0,5.0,8.0,3.0,6.0,8.0,2.0,14.0,12.0,7.0,17.0,12.0;20
65310804,37.7748112,-122.4243044;267455444,37.7748218,-122.4242105;8.35586556815705;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;2.0,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0;1
65301536,37.7813152,-122.4407959;65301539,37.7822555,-122.4409913;105.77607727790048;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.1541586503276,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,4.9E-324,2.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324;15
65318566,37.7959295,-122.4074375;65337395,37.7959434,-122.4073273;9.82774910164525;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324;1
65301738,37.7850478,-122.433905;65314195,37.7849462,-122.4347304;73.57736657154534;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.28952418125755,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,4.9E-324,4.9E-324,4.9E-324,4.9E-324,2.0,1.0,4.9E-324,2.0,4.9E-324,3.0,4.9E-324,1.0,2.0,4.9E-324,2.0,1.0,3.0,2.0,4.9E-324,2.0,4.9E-324,4.9E-324,4.9E-324;10
65317189,37.8004045,-122.4395043;65317190,37.8003025,-122.4403101;71.86419995822135;3918.2770887165652,3213.169597150542,10410.56983188597,0.0,0.0,0.0,0.0,3685.9733726991385,0.0,9399.960159692793,0.0,1140.9649620620023,8515.161299828833,1215.288614753261,550.4118964955913,0.0,1828.792331899115,0.0,6282.105965045301,2592.107212358615,4470.006523657432,2576.8488731084103,2577.2356720039593,4419.409017377005;4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,7.0,3.0;11.0,4.0,4.0,1.0,4.0,8.0,7.0,6.0,5.0,3.0,7.0,5.0,6.0,4.0,6.0,3.0,4.0,4.0,5.0,4.0,13.0,5.0,4.0,8.0;10
65312659,37.8001453,-122.4116592;65312657,37.800251,-122.4108378;73.28602658055709;0.0,2882.252929145399,1143.9070549958165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.2392403487613,3122.946144828365,7757.068473764206,5868.9336870204725,1684.94719368255,0.0,0.0,4349.615982608912,0.0,1359.0745770973888;0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0;6.0,4.0,3.0,4.9E-324,4.9E-324,4.9E-324,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,1.0,4.0,6.0,12.0,10.0,6.0,4.0,12.0;10
65364240,37.7745483,-122.4095247;65339101,37.7733304,-122.4110742;192.11652806901668;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.7023449680718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0;4.9E-324,1.0,1.0,4.9E-324,1.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324,1.0,4.9E-324,3.0,1.0,4.9E-324,1.0,1.0,1.0,1.0,1.0,2.0,4.9E-324,4.9E-324,4.9E-324,4.9E-324;27
